Time,AUV1_X,AUV1_Y,AUV2_X,AUV2_Y,AUV3_X,AUV3_Y,Error_AUV2,Error_AUV3,Distance_12,Distance_13,Distance_23,Energy_AUV2,Energy_AUV3,Reward_AUV2,Reward_AUV3
98.25,-2.400000000000002,-13.7,-7.472197299461176,-11.767901828769482,-7.3491651233205895,-15.84776856188206,0.09911159568752063,0.15626814316329263,5.4277240891494785,5.3951038185842,4.0817213864158575,9.423380735416911,1.3610195659479942,-0.5633698918927244,-0.20514016476068708
98.30000000000001,-2.4266666666666747,-13.679999999999994,-7.538540891135037,-11.745750563916825,-7.442898632318172,-15.835731263043389,0.12976509066686157,0.1565749117770861,5.465581301908524,5.459831536932851,4.0910988207203465,1.5497371012672854,3.2701697650878723,-0.22348157135637975,-0.36564081376164415
98.35000000000001,-2.4533333333333385,-13.659999999999997,-7.524133895885341,-11.69295579633834,-7.5154629781878,-15.79202705210564,0.07809484086656703,0.14591516459041468,5.4389595736994245,5.4927858043277675,4.0990804267141945,0.20350752453800644,0.3650807258267328,-0.16599734648887643,-0.23646270015920862
98.4,-2.480000000000002,-13.639999999999999,-7.495471687952146,-11.786524162921468,-7.2298808026075205,-15.750516566354086,0.14733873709220485,0.2734474800449927,5.346992512738678,5.197657916392199,3.972879848780938,0.35198688214997237,0.11335187362944502,-0.12826326299987595,-0.18977621675019202
98.45,-2.506666666666666,-13.620000000000001,-7.341514372311025,-11.781877088891251,-7.47081517714303,-15.665237203557163,0.2312562912416398,0.05772117364308808,5.172470219645293,5.368963182298704,3.8855121256159078,4.0769845840542835,9.067130310991116,-0.36881494055330816,-0.607131448067721
98.5,-2.5333333333333297,-13.600000000000003,-7.441381739732314,-11.69100248728345,-7.4284738709201426,-15.455269368477175,0.12936981200241504,0.178724543805766,5.266233061982122,5.234923620487256,3.76428901200867,8.310931931792974,2.4728622203138566,-0.5526233839839731,-0.24761050920615985
98.55000000000001,-2.5600000000000023,-13.579999999999998,-7.365755567078471,-11.625266979505081,-7.658211332396659,-15.646527961396947,0.19944923954360103,0.11862308147557331,5.1880890269846835,5.501117759602418,4.031881726831006,0.08384721435678788,5.541675821052837,-0.19141206505642647,-0.41667223990729724
98.60000000000001,-2.586666666666675,-13.559999999999993,-7.420522288021954,-11.63772337298681,-7.623109700804974,-15.578256231614239,0.18342539972339797,0.04076008746259297,5.202048404125937,5.425782584343933,3.9457370502531677,3.4784355588501694,10.145895769477441,-0.41685703582364225,-0.4308014558599891
98.65,-2.6133333333333386,-13.539999999999996,-7.320778461824751,-11.681647406332454,-7.6749213645954155,-15.393813575363781,0.32504205968477207,0.1586302504021794,5.06097954946949,5.390389426601622,3.7290206304180664,0.8101966372050038,1.2318972771010201,-0.3061731815773854,-0.15047651710052132
98.7,-2.6400000000000023,-13.519999999999998,-7.231117592580294,-11.682676502381284,-7.6743837118078035,-15.480998240657417,0.440055073285543,0.05199400801533293,4.9451105532436905,5.402826432301632,3.8240989631436113,6.6921766353969145,2.310406327342273,-0.6165088077149763,-0.2829296380606722
98.75,-2.666666666666666,-13.5,-7.388224323924514,-11.476984269923337,-7.672351605201141,-15.27536611836579,0.2793919506047014,0.22470580612034258,5.136701213322402,5.3111963396312225,3.808993696311764,6.824558059132979,2.6581150090782675,-0.7335459079133695,-0.18354627978608892
98.80000000000001,-2.6933333333333387,-13.479999999999997,-7.307410548832147,-11.51484195614053,-7.642126244044323,-15.212577965349652,0.3874923967058609,0.2722805733246193,5.015132569327634,5.243317430703432,3.7128541838352835,1.8980081284835384,4.5383941906378755,-0.4428934756679618,-0.4187418040678259
98.85000000000001,-2.7200000000000024,-13.459999999999997,-7.254344556435665,-11.448237643617551,-7.647291240640369,-15.153107242221983,0.46580397717147853,0.3153882186515721,4.960591530758724,5.210068243675492,3.725649720423384,6.065805741716043,2.344159033602571,-0.6625081176283747,-0.41249418398369464
98.9,-2.746666666666666,-13.440000000000001,-7.328690529362038,-11.556711062936369,-7.65709993297484,-14.985349962188044,0.43396488748265616,0.46338845115802846,4.953960021919442,5.147859882368648,3.4443312032734386,5.286568162599251,1.2038366615791396,-0.7223180658676178,-0.4133359152359109
98.95,-2.7733333333333388,-13.419999999999996,-7.481683022543202,-11.596780048133029,-7.704298570578753,-15.138823016393676,0.3410441162106459,0.2895277095176399,5.049028400471561,5.221950855054784,3.5490317089639905,4.170484830027735,5.006732109727592,-0.6694037139460057,-0.6736804593502395
99.0,-2.8000000000000025,-13.399999999999999,-7.610303444046861,-11.48572636179143,-7.910265836106035,-15.329087607886615,0.20816770269779822,0.1310996642535924,5.177206079126978,5.4622519087437,3.855049040496916,1.3718326228525497,2.650745136425613,-0.4913556890220983,-0.44096965031968605
99.05000000000001,-2.826666666666675,-13.379999999999994,-7.500865468835093,-11.439739976222945,-7.784360350924396,-15.208506560834898,0.3312329773250435,0.1766347192042314,5.0609034175787215,5.28414258985743,3.7794140971132646,0.35081642339798075,7.982846223227185,-0.3000438956437199,-0.3804213425473832
99.10000000000001,-2.853333333333339,-13.359999999999996,-7.631880736329137,-11.5278693816412,-7.8380718125173985,-15.156382753060532,0.27788735489853705,0.20418838671389225,5.11773562089775,5.298547791739881,3.6343670764616722,6.1985958844018985,5.436495862818182,-0.6103464607655134,-0.39961875437750494
99.15,-2.8800000000000026,-13.339999999999998,-7.586968733591984,-11.464292425175007,-7.817746592030225,-15.169261197828325,0.31830163375102577,0.1817339411636397,5.066935322783226,5.265694440146182,3.71214924622941,3.2460795738256816,0.25334764421443173,-0.49138938701786017,-0.23867713693027565
99.2,-2.9066666666666663,-13.32,-7.5664019267601965,-11.407119490869183,-7.832956404175657,-15.06599202084938,0.35124051433871234,0.26448677900544526,5.0370869097496715,5.226549408046967,3.6685691325193694,2.962633938522929,1.376653880603762,-0.5228761648126821,-0.2923422349288023
99.25,-2.93333333333333,-13.300000000000002,-7.616605890789534,-11.363821158479901,-7.914059636087846,-15.04816152375484,0.3230935052427542,0.2525749265524895,5.067724376263226,5.278608075628225,3.696328267049109,2.679954510637377,1.4314588011709166,-0.5459548312938927,-0.3742712911099242
